PID,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Total Porch,porch_sum,Total SF,total baths,avgroomsize,Total SF*Overall Qual,Garage Cars*Overall Qual,Total Bsmt SF*Overall Qual,1st Flr SF*Overall Qual,Year Built*Overall Qual,Full Bath*Overall Qual,Garage Area*Overall Qual,Fireplaces*Overall Qual,Gr Liv Area*Garage Cars,Full Bath*Garage Cars,Yr Sold_num,MS SubClass_num,Overall Qual_num,Overall Cond_num,Full Bath_num,Half Bath_num,Bedroom AbvGr_num,Kitchen AbvGr_num,TotRms AbvGrd_num,Fireplaces_num,SinMoSold,CosMoSold,Lot Frontage_is_zero,Mas Vnr Area_is_zero,BsmtFin SF 1_is_zero,BsmtFin SF 2_is_zero,Bsmt Unf SF_is_zero,Total Bsmt SF_is_zero,2nd Flr SF_is_zero,Low Qual Fin SF_is_zero,Bsmt Full Bath_is_zero,Bsmt Half Bath_is_zero,Garage Yr Blt_is_zero,Garage Cars_is_zero,Garage Area_is_zero,Wood Deck SF_is_zero,Open Porch SF_is_zero,Enclosed Porch_is_zero,3Ssn Porch_is_zero,Screen Porch_is_zero,Pool Area_is_zero,Misc Val_is_zero,Total Porch_is_zero,total baths_is_zero,Garage Cars*Overall Qual_is_zero,Total Bsmt SF*Overall Qual_is_zero,Full Bath*Overall Qual_is_zero,Garage Area*Overall Qual_is_zero,Fireplaces*Overall Qual_is_zero,Gr Liv Area*Garage Cars_is_zero,Full Bath*Garage Cars_is_zero,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_1.0,Lot Shape_2.0,Lot Shape_3.0,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_3.0,Utilities_4.0,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_1.0,Land Slope_2.0,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual_10,Overall Qual_2,Overall Qual_3,Overall Qual_4,Overall Qual_5,Overall Qual_6,Overall Qual_7,Overall Qual_8,Overall Qual_9,Overall Cond_2,Overall Cond_3,Overall Cond_4,Overall Cond_5,Overall Cond_6,Overall Cond_7,Overall Cond_8,Overall Cond_9,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_3.0,Exter Qual_4.0,Exter Qual_5.0,Exter Cond_2.0,Exter Cond_3.0,Exter Cond_4.0,Exter Cond_5.0,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_1.0,Bsmt Qual_2.0,Bsmt Qual_3.0,Bsmt Qual_4.0,Bsmt Qual_5.0,Bsmt Cond_1.0,Bsmt Cond_2.0,Bsmt Cond_3.0,Bsmt Cond_4.0,Bsmt Cond_5.0,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_5.0,BsmtFin Type 1_1.0,BsmtFin Type 1_2.0,BsmtFin Type 1_3.0,BsmtFin Type 1_4.0,BsmtFin Type 1_5.0,BsmtFin Type 1_6.0,BsmtFin Type 2_1.0,BsmtFin Type 2_2.0,BsmtFin Type 2_3.0,BsmtFin Type 2_4.0,BsmtFin Type 2_5.0,BsmtFin Type 2_6.0,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating QC_2.0,Heating QC_3.0,Heating QC_4.0,Heating QC_5.0,Central Air_Y,Electrical_1.0,Electrical_2.0,Electrical_3.0,Electrical_4.0,Full Bath_1,Full Bath_2,Full Bath_3,Full Bath_4,Half Bath_1,Half Bath_2,Bedroom AbvGr_1,Bedroom AbvGr_2,Bedroom AbvGr_3,Bedroom AbvGr_4,Bedroom AbvGr_5,Bedroom AbvGr_6,Bedroom AbvGr_8,Kitchen AbvGr_1,Kitchen AbvGr_2,Kitchen AbvGr_3,Kitchen Qual_2.0,Kitchen Qual_3.0,Kitchen Qual_4.0,Kitchen Qual_5.0,TotRms AbvGrd_11,TotRms AbvGrd_12,TotRms AbvGrd_13,TotRms AbvGrd_14,TotRms AbvGrd_15,TotRms AbvGrd_2,TotRms AbvGrd_3,TotRms AbvGrd_4,TotRms AbvGrd_5,TotRms AbvGrd_6,TotRms AbvGrd_7,TotRms AbvGrd_8,TotRms AbvGrd_9,Functional_10.0,Functional_2.0,Functional_3.0,Functional_4.0,Functional_6.0,Functional_7.0,Functional_8.0,Fireplaces_1,Fireplaces_2,Fireplaces_3,Fireplaces_4,Fireplace Qu_1.0,Fireplace Qu_2.0,Fireplace Qu_3.0,Fireplace Qu_4.0,Fireplace Qu_5.0,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_1.0,Garage Finish_2.0,Garage Finish_3.0,Garage Qual_1.0,Garage Qual_2.0,Garage Qual_3.0,Garage Qual_4.0,Garage Qual_5.0,Garage Cond_1.0,Garage Cond_2.0,Garage Cond_3.0,Garage Cond_4.0,Garage Cond_5.0,Paved Drive_2.0,Paved Drive_3.0,Pool QC_2.0,Pool QC_3.0,Pool QC_4.0,Pool QC_5.0,Fence_1.0,Fence_2.0,Fence_3.0,Fence_4.0,Misc Feature_Gar2,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Garage Type_num_Attchd,Garage Type_num_Basment,Garage Type_num_BuiltIn,Garage Type_num_CarPort,Garage Type_num_Detchd,Garage Type_num_None,SalePrice
527451290,21.0,7.426549072397305,7.58629630715272,7.58629630715272,232.0,387.0,0.0,96.0,483.0,6.180016653652572,504,0,6.894670039433482,0.0,0.0,1971.0,1.0,264.0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,4,3.1780538303479458,6.0,2898.0,2898,11826,6,1584.0,0,987.0,987.0,2008,160,6,5,1,1,2,1,4,0,-0.4999999999999998,-0.8660254037844388,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.355101379776661
906380150,64.0,8.921057018157429,7.60339933974067,7.60339933974067,0.0,393.0,0.0,815.0,1208.0,7.0967213784947605,0,0,7.0967213784947605,0.0,0.0,2005.0,2.0,632.0,105,58,0,0,0,0,0,0,0,1.791759469228055,0.6931471805599453,6,3.7376696182833684,14.0,8456.0,8456,14035,14,4424.0,0,2416.0,2416.0,2006,20,7,5,2,0,2,1,6,0,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.120514757168527
906226060,120.0,10.181119289134408,7.539027055823995,7.604396348796338,0.0,0.0,0.0,0.0,0.0,7.160845906664299,728,0,7.60887062919126,0.0,0.0,1900.0,2.0,576.0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.0,7,3.5553480614894135,10.0,0.0,6440,9400,5,2880.0,5,4032.0,4032.0,2009,70,5,7,1,0,4,1,7,1,1.2246467991473532e-16,-1.0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.782952602183288
533236070,24.0,7.8804263442924,7.6004023345004,7.600902459542082,456.0,813.0,0.0,147.0,960.0,6.8690144506657065,645,0,7.382124365737512,1.0,0.0,2000.0,2.0,480.0,169,0,0,0,0,0,0,0,0,1.9459101490553132,1.6094379124341003,7,4.02535169073515,16.0,7680.0,7696,15992,16,3840.0,0,3214.0,3214.0,2008,160,8,5,2,1,3,1,7,0,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.206072645530174
907418040,74.0,9.172326929777967,7.604396348796338,7.604396348796338,0.0,24.0,0.0,1327.0,1351.0,7.215975002651466,0,0,7.215975002651466,0.0,0.0,2007.0,2.0,610.0,0,50,0,0,0,0,0,0,0,1.791759469228055,0.6931471805599453,6,3.7376696182833684,14.0,9457.0,9527,14049,14,4270.0,0,2722.0,2722.0,2008,20,7,5,2,0,3,1,6,0,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.170445467887022
923202105,93.0,9.221675881639928,7.602900462204755,7.60339933974067,0.0,0.0,0.0,1430.0,1430.0,7.265429723253953,0,0,7.265429723253953,0.0,0.0,2004.0,2.0,624.0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.6931471805599453,7,3.5553480614894135,10.0,7150.0,7150,10020,10,3120.0,0,2860.0,2860.0,2010,20,5,5,2,0,3,1,7,0,1.0,6.123233995736766e-17,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.063932878369052
902301140,34.0,8.427487278331744,7.557994958530806,7.575584651557793,0.0,0.0,0.0,624.0,624.0,6.436150368369428,720,0,7.203405521083095,0.0,0.0,1916.0,3.0,513.0,0,0,96,0,0,0,0,0,0,1.9459101490553132,0.0,7,3.5553480614894135,15.0,3120.0,3120,9580,5,2565.0,0,4032.0,4032.0,2008,70,5,5,1,0,4,1,7,0,0.49999999999999994,-0.8660254037844387,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.49272275765271
905101490,80.0,9.084323531392696,7.5822291942764615,7.5822291942764615,0.0,651.0,0.0,470.0,1121.0,7.02197642307216,0,0,7.02197642307216,1.0,0.0,1963.0,2.0,480.0,0,80,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,5,3.2188758248682006,10.0,5605.0,5605,9815,5,2400.0,0,2242.0,2242.0,2009,20,5,6,1,0,3,1,5,0,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.842229212112828
905107140,71.0,9.011523512653032,7.589335823170617,7.589335823170617,148.0,0.0,0.0,660.0,660.0,7.158513997329321,0,0,7.158513997329321,0.0,0.0,1977.0,2.0,528.0,138,0,0,0,0,0,0,0,0,1.9459101490553132,1.0986122886681098,7,3.7376696182833684,12.0,3960.0,7710,11862,6,3168.0,6,2570.0,2570.0,2007,20,6,5,1,1,3,1,7,1,0.8660254037844388,-0.4999999999999998,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.874090314181814
528458070,72.0,9.064157861798101,7.605392364814935,7.605392364814935,0.0,24.0,0.0,732.0,756.0,6.638567789166521,783,0,7.344072850573066,0.0,0.0,2009.0,2.0,614.0,169,45,0,0,0,0,0,0,0,1.9459101490553132,1.3862943611198906,7,3.8918202981106265,14.0,5292.0,5348,14063,14,4298.0,0,3094.0,3094.0,2010,60,7,5,2,1,3,1,7,0,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.279323107269766
